Url;Categories
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_112.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_113.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_114.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_115.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_116.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_117.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_118.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_119.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_120.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_121.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_122.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_123.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_124.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_125.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_126.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_127.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_128.jpg;
